fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,class
7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,8,1
10.907066413827984,-6.189542757388145,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,7,1
6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,,6,1
7.415434061927082,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7,1
1.9005561925441397,-0.3819014575064501,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,1
8.209601014301926,4.661737511362374,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,5,1
6.0,-4.092827096655495,0.27,12.0,0.03,39.0,98.0,0.99402,3.15,0.34,10.8,5,1
7.1,0.21,0.35,2.5,0.04,41.0,186.0,0.99128,3.32,0.56,,6,1
13.131870913637828,-4.577713358094988,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,,8,1
5.6,0.8723852986439274,0.24,4.4,0.027,37.0,150.0,0.991,3.3,0.31,11.5,7,1
3.5378275606532137,4.382287492517805,0.26,8.8,0.027,23.0,112.0,0.9931,2.98,0.41,,6,1
7.1,1.176186353255966,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,7,1
6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7,1
7.2,0.23,0.25,18.8,0.085,19.0,111.0,1.00044,3.1,0.51,8.7,5,1
6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.99112,3.17,0.68,11.0,6,1
6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,7,1
6.8,-5.563853690644653,0.41,12.9,0.044,79.5,182.0,0.99742,3.24,0.78,10.2,6,1
6.389173985487066,0.22,0.34,1.2,0.036,32.0,96.0,0.98961,3.06,0.74,11.6,6,1
6.920993700903597,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,5,1
7.287648877825192,0.3,0.27,1.5,0.076,24.0,145.0,0.99344,3.1,0.52,10.1,5,1
6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,5,1
7.5,-4.809385239138821,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,,6,1
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,1
8.082756459461315,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,1
10.919915958188774,0.5332392987882582,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,,6,1
6.6,0.15,0.34,1.0,0.037,45.0,79.0,0.98949,2.96,0.5,11.7,6,1
6.7,-3.197727257887302,0.43,1.6,0.041,29.0,114.0,0.99014,3.23,0.44,12.6,6,1
7.954349859202432,0.7600588817169683,0.46,11.8,0.088,61.0,183.0,0.99786,2.86,0.47,9.0,5,1
10.531778671636141,0.31,0.09,1.4,0.039,53.0,141.0,0.99206,3.12,0.44,10.1,5,1
4.347033023640552,0.67,0.09,1.0,0.02,5.0,9.0,0.98722,3.3,0.34,,5,1
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,1
5.2495896780761,0.2,0.18,10.6,0.045,57.0,159.0,0.99666,3.09,0.54,,5,1
4.592451050884183,0.8679853398008176,0.23,10.4,0.049,45.0,190.0,0.99754,3.12,0.51,8.8,5,1
8.5,0.18,0.3,1.1,0.028,34.0,95.0,0.99272,2.83,0.36,10.0,4,1
1.048738912639541,0.35,0.38,7.4,0.036,20.0,196.0,0.99712,3.47,0.48,9.1,6,1
7.627344235777519,-1.249272531973132,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2,5,1
12.46200086541553,0.18,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,0.52,,6,1
6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,5,1
6.6,5.744262881846439,0.45,8.0,0.038,54.0,200.0,0.9956,3.18,0.48,9.5,5,1
7.674706431857583,0.34,0.27,2.5,0.024,40.0,152.0,0.99095,3.35,0.6,11.9,7,1
9.76024206248504,0.3,0.23,2.0,0.068,28.0,138.0,0.99382,3.11,0.62,9.8,5,1
7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,0.62,9.8,5,1
5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,7,1
4.160906024956635,0.255,0.33,1.2,0.051,29.0,122.0,0.99048,3.37,0.66,11.3,6,1
5.866999826178987,0.26,0.28,9.4,0.028,13.0,121.0,0.99254,3.17,0.34,12.1,6,1
7.753924464999786,1.9414016148028757,0.28,2.9,0.03,22.0,111.0,0.9902,3.38,0.34,,7,1
5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,7,1
6.2,0.2,0.33,5.4,0.028,21.0,75.0,0.99012,3.36,0.41,13.5,7,1
7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,3.28,0.45,10.3,5,1
12.22608092086946,0.22,0.2,20.8,0.035,58.0,184.0,1.00022,3.11,0.53,9.0,6,1
7.0,0.34,0.26,10.3,0.041,51.0,166.0,0.99382,3.08,0.35,11.6,6,1
7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,3.28,0.45,10.3,5,1
10.96384380739046,0.19,0.34,1.6,0.029,39.0,116.0,0.98954,3.21,0.68,,6,1
8.415733889184066,0.21,0.29,13.1,0.042,28.0,125.0,0.99936,3.39,0.45,8.6,5,1
6.205451738171527,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,6,1
6.5,3.9547726363825286,0.48,8.0,0.026,18.0,88.0,0.99144,3.22,0.79,12.7,4,1
7.1,2.9717452748148663,0.72,1.6,0.167,65.0,120.0,0.99324,2.97,0.51,9.2,5,1
5.6,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,6,1
7.0,-0.30022068584960315,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,,7,1
7.62915674280197,-0.4333417540180442,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,,7,1
4.739478041715238,-0.7428601104863117,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,1
2.6554974360920287,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,1
7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,,7,1
7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,1
3.619604926720177,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,1
7.549400103565813,0.27,0.28,1.8,0.04,45.0,121.0,0.99043,3.02,0.4,11.9,5,1
6.8,2.263306757500732,0.3,10.6,0.07,67.0,194.0,0.99654,2.89,0.42,9.0,6,1
6.2,-1.7110955321155907,0.25,12.5,0.055,47.0,134.0,0.99758,3.3,0.51,9.0,5,1
6.3,5.455098826103703,0.29,6.8,0.051,40.0,143.0,0.99374,3.43,0.59,11.0,6,1
6.124023215719968,-2.0876079110171792,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,1
5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.99243,3.28,0.5,10.0,5,1
6.5,0.9034252168910855,0.34,1.4,0.04,25.0,184.0,0.99216,3.29,0.46,10.7,5,1
6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,10.7,5,1
5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4,8,1
7.8,-0.49724243613784586,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,,6,1
5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.99243,3.28,0.5,10.0,5,1
6.5,0.26,0.34,1.4,0.04,25.0,184.0,0.99216,3.29,0.46,10.7,5,1
6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,10.7,5,1
3.3916748858409465,0.19,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,11.0,6,1
7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.99186,2.99,0.39,11.0,6,1
6.1,0.17,0.28,2.5,0.028,22.0,98.0,0.99072,3.16,0.37,11.1,7,1
7.288029862850792,0.2,0.35,6.1,0.025,10.0,40.0,0.99244,2.79,0.52,10.9,5,1
5.744709026602165,-0.9623799431595802,0.24,2.7,0.017,22.0,80.0,0.99084,3.03,0.37,11.5,5,1
5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4,8,1
6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5,1
6.9,6.9170405573908385,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,,5,1
6.9,-0.9171630242373893,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5,1
6.3,-0.6741635429772795,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,6,1
6.9,-1.5924007953676695,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,,5,1
3.881453434147759,0.39312184706676867,0.31,2.4,0.014,15.0,143.0,0.99094,3.03,0.65,12.0,4,1
4.989462968139788,0.27,0.28,9.8,0.042,61.0,125.0,0.99532,3.14,0.42,10.2,6,1
6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,6,1
4.037140997850967,0.61,0.12,1.3,0.009,65.0,100.0,0.9874,3.26,0.37,13.5,5,1
6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.99794,3.31,0.58,9.7,5,1
6.5,0.026080897971918093,0.28,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,12.2,6,1
6.9,0.33,0.31,7.7,0.04,29.0,135.0,0.99226,3.11,0.57,12.3,5,1
4.650088580226599,-3.0277593921129133,0.28,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,,6,1
6.3,-1.123109593042969,0.3,1.4,0.022,38.0,100.0,0.99099,3.42,0.57,,7,1
9.280010494327819,0.32,0.45,7.7,0.022,31.0,97.0,0.99134,3.2,0.7,12.7,7,1
6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.99794,3.31,0.58,9.7,5,1
1.6912953137200644,0.25,0.29,6.8,0.02,31.0,113.0,0.99338,3.13,0.29,10.8,6,1
7.6,0.27,0.3,9.2,0.018,23.0,96.0,0.9938,3.08,0.29,11.0,6,1
6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9955,3.18,0.48,9.5,5,1
0.5426030278670861,0.25,0.27,17.4,0.064,29.0,140.0,0.99776,3.2,0.49,10.1,6,1
5.609857353347275,0.19,0.31,2.7,0.027,11.0,100.0,0.98964,3.46,0.4,13.2,7,1
7.4,2.1190596283518843,0.48,12.8,0.037,61.5,182.0,0.99808,3.02,0.34,8.8,5,1
6.6883815681769185,3.420960548265862,0.44,8.2,0.043,54.0,201.0,0.99551,3.18,0.48,9.5,5,1
7.81264540805692,0.27,0.52,8.1,0.044,53.0,202.0,0.99548,3.18,0.48,9.5,5,1
6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.99541,3.16,0.47,,6,1
6.4,0.3420018388964407,0.45,8.3,0.05,52.0,196.0,0.9955,3.18,0.48,9.5,5,1
6.5,0.4369843719596281,0.5,8.0,0.051,46.0,197.0,0.99536,3.18,0.47,,5,1
5.183079475162717,-0.8329852152958297,0.3,11.8,0.043,53.0,133.0,0.99524,3.03,0.58,10.4,6,1
6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9961,3.14,0.55,9.9,6,1
5.5,-1.2673251058736488,0.45,1.7,0.046,22.0,113.0,0.99224,3.22,0.48,10.0,5,1
6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.99776,3.2,0.49,10.1,6,1
6.6,-2.6287190896469075,0.29,13.9,0.056,33.0,95.0,0.99702,3.17,0.39,9.4,6,1
4.246228584723005,-4.279948362716854,0.21,10.7,0.098,13.0,91.0,0.99657,3.03,0.47,9.3,5,1
7.878051601915158,-1.8973400223196104,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5,1
7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4,5,1
6.775265593956011,2.912158602021541,0.3,1.3,0.036,7.0,49.0,0.99242,2.99,0.73,,5,1
8.3,0.18,0.3,1.1,0.033,20.0,57.0,0.99109,3.02,0.51,,6,1
12.553214213967085,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5,1
6.227318250224425,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,10.8,6,1
7.9404445448487655,-1.0732508280915314,0.3,1.3,0.036,7.0,49.0,0.99242,2.99,0.73,10.3,5,1
8.3,0.18,0.3,1.1,0.033,20.0,57.0,0.99109,3.02,0.51,,6,1
7.0,-0.6480560510821257,0.21,10.7,0.098,13.0,91.0,0.99657,3.03,0.47,9.3,5,1
14.226254418793827,0.21,0.62,6.4,0.041,7.0,113.0,0.99358,2.96,0.59,10.2,5,1
6.31571931980794,0.21,0.62,6.3,0.042,7.0,109.0,0.99358,2.96,0.59,10.2,6,1
8.868470595597273,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,,6,1
6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.52,10.5,3,1
9.138928300159058,0.28,0.38,2.0,0.052,23.0,156.0,0.9912,3.13,0.52,11.1,5,1
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5,1
9.194204931154644,-0.7964555991439417,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,,5,1
8.268461796233758,0.34,0.28,12.1,0.049,31.0,149.0,0.99677,3.22,0.49,10.3,5,1
6.3,4.164122997498202,0.32,8.8,0.042,18.0,106.0,0.99172,3.28,0.33,12.9,7,1
6.8,-2.3751477115940123,0.3,8.8,0.045,28.0,131.0,0.9953,3.12,0.59,9.9,5,1
6.881522383231529,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,1
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,1
5.401002869511348,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,,6,1
4.57201829329868,0.3,0.2,3.7,0.039,34.0,132.0,0.99158,3.0,0.38,10.7,5,1
7.876556408517805,0.28,0.28,12.2,0.042,52.0,139.0,0.99522,3.03,0.56,10.4,6,1
7.0,0.33,0.28,5.7,0.033,39.0,204.0,0.99176,3.17,0.64,12.5,6,1
6.7,0.26,0.49,8.1,0.052,48.0,197.0,0.99558,3.19,0.48,9.5,5,1
13.385937512273776,0.24,0.3,2.5,0.042,31.0,104.0,0.9911,3.05,0.56,11.3,7,1
6.7,1.2911600151699805,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,6,1
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,1
5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.39,11.5,5,1
6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,1
7.1,0.23460159928950805,0.23,5.8,0.035,24.0,100.0,0.99062,3.15,0.57,13.2,7,1
4.8,0.46378047528430644,0.23,10.6,0.034,23.0,111.0,0.99274,3.46,0.28,11.5,7,1
10.432045726890673,1.0430512213493512,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6,5,1
6.8,0.48149482080421013,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,,5,1
7.0,0.15,0.29,16.4,0.058,45.0,110.0,0.9978,3.15,0.37,,6,1
6.5,2.789065659952758,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,9.2,5,1
6.2,0.22222801611121337,0.23,3.3,0.052,34.0,113.0,0.99429,3.16,0.48,,5,1
8.911754066673911,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,,6,1
8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,,6,1
9.06748939431797,5.643129180277093,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,,5,1
6.2,0.31,0.23,3.3,0.052,34.0,113.0,0.99429,3.16,0.48,8.4,5,1
4.092472273808044,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,,6,1
5.818463537400843,0.21,0.5,8.7,0.036,41.0,191.0,0.99294,2.96,0.56,11.0,6,1
7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,6,1
7.5,0.34,0.28,4.0,0.028,46.0,100.0,0.98958,3.2,0.5,,7,1
6.7,0.5034398169005383,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,6,1
6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1,5,1
9.543549532552166,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6,1
6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1,5,1
11.561501580374575,0.39,0.79,1.4,0.194,23.0,90.0,0.99212,3.17,0.46,10.5,6,1
8.2,-4.800400647800809,0.43,7.0,0.047,18.0,87.0,0.99628,3.23,0.64,10.6,5,1
6.7,2.154931074431195,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,,6,1
3.587401483713866,0.17,0.29,3.1,0.03,32.0,123.0,0.98913,3.41,0.33,,7,1
5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,6,1
6.6,1.4962904157793455,0.26,4.6,0.031,26.0,120.0,0.99198,3.4,0.73,,7,1
4.449235071730529,0.12,0.27,4.8,0.03,40.0,110.0,0.99226,3.55,0.68,12.1,6,1
5.9,0.18,0.29,4.6,0.032,68.0,137.0,0.99159,3.21,0.38,,6,1
5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,6,1
11.94412738163561,0.2676350952857731,0.27,2.7,0.049,28.0,104.0,0.99224,3.46,0.55,10.3,6,1
6.1,0.21,0.3,6.3,0.039,47.0,136.0,0.99068,3.27,0.31,12.7,6,1
7.588783749306917,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5,1
12.770085918101135,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,,5,1
6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5,6,1
7.120571951827378,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,6,1
7.2385408469763055,-0.5087139468634336,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,,6,1
6.6,0.39,0.22,4.0,0.038,17.0,98.0,0.99018,3.25,0.53,13.0,7,1
5.083527337020308,-6.033857199379358,0.38,4.8,0.04,41.0,101.0,0.98968,3.24,0.56,13.1,6,1
8.4,0.23,0.32,1.3,0.048,59.0,113.0,0.99178,3.1,0.55,11.0,6,1
7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5,1
8.827665424530686,0.22,0.25,11.1,0.056,112.0,177.0,0.9961,3.08,0.36,9.4,6,1
6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5,6,1
10.173332650911998,-5.610532186797025,0.27,9.8,0.055,74.0,134.0,0.99534,3.16,0.4,,6,1
6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,6,1
4.194993309577399,0.36,0.54,13.3,0.054,63.0,193.0,0.99864,3.06,0.49,,4,1
7.6,5.312557661492444,0.51,11.7,0.094,58.0,181.0,0.99776,2.91,0.51,9.0,5,1
5.64264834333869,-1.496507809298161,0.51,8.0,0.062,50.0,194.0,0.99545,3.13,0.5,,5,1
7.4,0.22,0.27,1.6,0.057,45.0,98.0,0.99299,3.29,0.44,9.9,7,1
8.845235573122661,3.1168612826566258,0.28,16.55,0.059,54.0,135.0,0.99665,3.2,0.38,10.5,5,1
6.711354086647016,-4.529099819721385,0.31,1.5,0.053,20.0,98.0,0.99069,3.15,0.5,,5,1
6.5,-2.790574886104797,0.31,10.2,0.069,58.0,170.0,0.99692,3.18,0.49,9.4,5,1
6.8,0.73,0.2,6.6,0.054,25.0,65.0,0.99324,3.12,0.28,11.1,4,1
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,1
4.51984359440037,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,1
10.128626461608205,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5,1
10.110359614137533,2.365922840645147,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,0.55,12.2,6,1
4.651073727983584,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,1
7.2,-0.06750310709589896,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,,6,1
6.8,0.33,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,0.55,12.2,6,1
7.2,1.8530015159681368,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,12.5,6,1
6.6370995839638365,0.23910230221057693,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,1
6.2,0.27,0.26,12.1,0.046,43.0,127.0,0.9951,3.16,0.37,10.8,6,1
6.4,-0.24301589201982587,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4,6,1
3.4745756122873006,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,,5,1
6.0,0.21,0.3,8.7,0.036,47.0,127.0,0.99368,3.18,0.39,,5,1
4.313557268563903,0.34,0.1,3.5,0.044,17.0,63.0,0.9937,3.01,0.39,9.2,5,1
6.27249569640014,-1.6051314845246707,0.16,6.4,0.031,21.0,134.0,0.99151,3.24,0.46,12.2,6,1
7.0,0.25,0.33,2.1,0.021,17.0,76.0,0.99021,3.26,0.45,,6,1
6.794220362739531,0.26,0.29,7.7,0.038,40.0,179.0,0.99479,3.23,0.56,10.4,6,1
7.0,-3.3420079677900025,0.3,12.3,0.035,72.0,172.0,0.9954,2.99,0.57,10.4,6,1
5.599371724808097,0.23,0.34,1.3,0.035,54.0,110.0,0.99176,3.07,0.55,11.0,7,1
3.8520782258232735,0.21,0.3,8.7,0.036,47.0,127.0,0.99368,3.18,0.39,10.6,5,1
3.804866890133322,0.34,0.1,3.5,0.044,17.0,63.0,0.9937,3.01,0.39,9.2,5,1
6.165179570739632,0.65,0.12,1.1,0.013,4.0,10.0,0.99246,3.32,0.36,,4,1
6.1,0.22,0.38,2.8,0.144,12.0,65.0,0.9908,2.95,0.64,11.4,6,1
-0.1029175900757,4.478103869197495,0.26,3.5,0.071,26.0,69.0,0.98994,3.1,0.38,11.5,6,1
5.0,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,7,1
6.5,5.031927318389643,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,7,1
3.4652683113194116,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,,7,1
1.1111753565030371,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8,7,1
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,7,1
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,,7,1
7.1,-2.7461088642325517,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,13.6,6,1
8.457061811573942,0.23,0.82,1.3,0.149,70.0,109.0,0.99304,2.93,0.42,9.2,6,1
6.5,-2.9822373060208447,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,,7,1
7.2,0.25,0.32,1.5,0.054,24.0,105.0,0.99154,3.17,0.48,11.1,6,1
0.7917993498358955,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,7,1
4.795187595606621,-0.5883194272662768,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,7,1
7.1,0.37,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,,6,1
11.11857204724227,0.28,0.51,7.9,0.056,49.0,206.0,0.9956,3.18,0.52,9.4,5,1
11.420301943812706,0.35,0.28,1.6,0.037,31.0,113.0,0.98779,3.12,0.4,14.2,7,1
1.182277292463536,0.31,0.28,1.4,0.035,28.0,107.0,0.98836,3.0,0.4,13.2,6,1
7.4,0.25,0.37,2.6,0.05,24.0,132.0,0.99138,3.04,0.53,11.2,6,1
7.3,0.36,0.34,14.8,0.057,46.0,173.0,0.99751,3.14,0.57,10.2,5,1
7.595228804892868,1.3313050445894563,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,,7,1
8.6,-0.2354546238700081,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,5,1
8.6,1.8085601957431638,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,5,1
5.633086110858636,0.07225315716590305,0.33,1.2,0.031,38.0,95.0,0.99239,2.83,0.31,10.3,5,1
6.9,-0.20389342434770036,0.29,9.9,0.056,30.0,91.0,0.99512,3.19,0.33,9.9,6,1
2.9205918928692256,0.22,0.31,3.9,0.046,17.0,106.0,0.99098,3.15,0.31,11.5,5,1
6.259590136829778,0.32,0.47,15.6,0.063,27.0,173.0,0.99872,3.18,0.56,9.0,5,1
6.6,7.5592362103096065,0.47,15.6,0.063,27.0,173.0,0.99872,3.18,0.56,,5,1
6.1,0.28,0.26,1.5,0.03,25.0,101.0,0.98894,3.03,0.41,12.1,6,1
9.884873470799377,0.3,0.28,1.6,0.036,28.0,106.0,0.988245,3.14,0.41,13.3,6,1
6.9,-1.3556097547859207,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.6,11.5,8,1
8.7,0.31,0.21,5.6,0.039,28.0,67.0,0.99328,2.96,0.52,11.0,4,1
9.098976622661073,5.189840678473642,0.3,1.3,0.04,26.0,84.0,0.99222,3.28,0.53,10.7,6,1
7.0,0.46,0.2,16.7,0.046,50.0,184.0,0.99898,3.08,0.56,9.4,5,1
5.7,0.23,0.25,7.95,0.042,16.0,108.0,0.99486,3.44,0.61,10.3,6,1
4.354577214551358,4.7005892030425915,0.36,6.7,0.185,51.5,151.0,0.99528,3.17,0.42,9.3,5,1
8.2,1.6922805197539466,0.38,1.1,0.04,41.0,92.0,0.99062,2.88,0.6,12.0,6,1
8.315101992230009,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,6,1
0.1688750043549625,-5.378395509348576,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,5,1
4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.99138,3.24,0.4,10.1,5,1
7.2,0.23,0.39,1.5,0.053,26.0,106.0,0.99166,3.18,0.47,11.1,6,1
6.4,0.29317247108888533,0.15,6.6,0.046,26.0,113.0,0.99408,2.99,0.58,,6,1
6.1,0.27,0.32,6.2,0.048,47.0,161.0,0.99281,3.22,0.6,,6,1
6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,6,1
3.741162604700279,-1.2440842721866407,0.33,2.1,0.042,31.0,127.0,0.98964,3.32,0.42,12.5,6,1
6.1,0.3,0.32,2.2,0.042,41.0,142.0,0.98952,3.31,0.44,12.7,7,1
